Time,Water Heating Electric Power (kW),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C)
2018-01-01 00:10:00,0.001,Off,0.0,0.0,50.223974172477966,51.0,45.44,2292.2558866625463,0,4.468764477997104,0.0,50.373988518120136,0.0,0.0,0.0,65.9652988966373,50.406567014147136,50.41311745421277,50.373988518120136,7.0
2018-01-01 00:11:00,0.001,Off,0.0,0.0,50.216904757385294,51.0,45.44,2292.3424452476675,0,4.469095410844349,0.0,50.36697087960082,0.0,0.0,0.0,65.95587300984705,50.40278224920924,50.40998652866876,50.36697087960082,7.0
2018-01-01 00:12:00,0.001,Off,0.0,0.0,47.76679563952166,51.0,45.44,2292.4290067511397,0,4.4694263807576,0.0,50.35995828991601,9.286601799160707,28072.577777777813,0.0,62.68906085269555,50.398998025082456,50.40685592544274,50.35995828991601,7.0
2018-01-01 00:13:00,0.001,Off,0.0,0.0,45.31905235394214,51.0,45.44,2315.368642575685,0,4.55807108800024,0.0,50.37373314260754,0.0,0.0,0.0,59.425403138589516,48.78473456792938,50.40372564450129,31.035770644289123,7.0
2018-01-01 00:14:00,0.001,Off,0.0,0.0,45.315530493611476,51.0,45.44,2315.5472319023297,0,4.558768679372489,0.0,50.366707450784794,0.0,0.0,0.0,59.4207073248153,48.781325030096895,50.400595685811695,31.050381633778496,7.0
2018-01-01 00:15:00,0.001,Off,0.0,0.0,45.312004874709096,51.0,45.44,2315.725575345075,0,4.559465428293687,0.0,50.359686824874,0.0,0.0,0.0,59.41600649961213,48.777915761687154,50.397466049340544,31.064958263502707,7.0
2018-01-01 00:16:00,0.001,Off,0.0,0.0,45.308475507974435,51.0,45.44,2315.903673511567,0,4.560161336715205,0.0,50.3526712564636,0.0,0.0,0.0,59.41130067729925,48.774506762987684,50.39433673505467,31.079500614759425,7.0
2018-01-01 00:17:00,0.001,Off,0.0,0.0,45.30494240396497,51.0,45.44,2316.08152700767,0,4.56085640658325,0.0,50.34566073716083,0.0,0.0,0.0,59.406589871953294,48.77109803428518,50.39120774292091,31.09400876863612,7.0
2018-01-01 00:18:00,0.001,Off,0.0,0.0,45.301405573280796,51.0,45.44,2316.2591364374716,0,4.561550639838881,0.0,50.33865525859164,0.0,0.0,0.0,59.401874097707726,48.76768957586556,50.38807907290609,31.10848280601063,7.0
2018-01-01 00:19:00,0.001,Off,0.0,0.0,45.29786502646776,51.0,45.44,2316.436502403289,0,4.562244038418022,0.0,50.331654812400714,0.0,0.0,0.0,59.397153368623684,48.764281388013906,50.38495072497704,31.12292280755176,7.0
2018-01-01 00:20:00,0.001,Off,0.0,0.0,45.29432077409889,51.0,45.44,2316.6136255056736,0,4.562936604251478,0.0,50.324659390251334,0.0,0.0,0.0,59.39242769879853,48.760873471014506,50.38182269910061,31.137328853719833,7.0
2018-01-01 00:21:00,0.001,Off,0.0,0.0,45.290772826588494,51.0,45.44,2316.7905063434205,0,4.563628339264952,0.0,50.317668983825406,0.0,0.0,0.0,59.387697102118,48.75746582515085,50.378694995243634,31.15170102476728,7.0
2018-01-01 00:22:00,0.001,Off,0.0,0.0,45.287221194490186,51.0,45.44,2316.9671455135685,0,4.564319245379054,0.0,50.31068358482339,0.0,0.0,0.0,59.38296159265359,48.754058450705585,50.375567613372965,31.16603940073921,7.0
2018-01-01 00:23:00,0.001,Off,0.0,0.0,45.28366588821055,51.0,45.44,2317.1435436114116,0,4.5650093245093135,0.0,50.30370318496423,0.0,0.0,0.0,59.37822118428073,48.75065134796061,50.372440553455455,31.18034406147397,7.0
2018-01-01 00:24:00,0.001,Off,0.0,0.0,45.280106918156136,51.0,45.44,2317.3197012305,0,4.565698578566206,0.0,50.29672777598533,0.0,0.0,0.0,59.37347589087485,48.747244517197004,50.36931381545794,31.19461508660374,7.0
2018-01-01 00:25:00,0.001,Off,0.0,0.0,45.27654429478386,51.0,45.44,2317.495618962647,0,4.566387009455153,0.0,50.28975734964253,0.0,0.0,0.0,59.368725726378486,48.74383795869501,50.36618739934729,31.20885255555507,7.0
2018-01-01 00:26:00,0.001,Off,0.0,0.0,45.27297802833385,51.0,45.44,2317.671297397939,0,4.567074619076547,0.0,50.28279189771,0.0,0.0,0.0,59.36397070444514,48.74043167273415,50.36306130509035,31.22305654754946,7.0
2018-01-01 00:27:00,0.001,Off,0.0,0.0,45.26940812927462,51.0,45.44,2317.8467371247325,0,4.567761409325758,0.0,50.27583141198024,0.0,0.0,0.0,59.359210839032826,48.73702565959309,50.35993553265397,31.237227141603935,7.0
2018-01-01 00:28:00,0.001,Off,0.0,0.0,45.26583460785792,51.0,45.44,2318.0219387296684,0,4.568447382093154,0.0,50.26887588426403,0.0,0.0,0.0,59.354446143810556,48.73361991954971,50.356810082005026,31.251364416531576,7.0
2018-01-01 00:29:00,0.001,Off,0.0,0.0,45.26225747433939,51.0,45.44,2318.196902797673,0,4.5691325392641104,0.0,50.261925306390346,0.0,0.0,0.0,59.34967663245252,48.73021445288117,50.353684953110374,31.265468450942127,7.0
2018-01-01 00:30:00,0.001,Off,0.0,0.0,45.25867673902112,51.0,45.44,2318.371629911964,0,4.569816882719028,0.0,50.254979670206374,0.0,0.0,0.0,59.34490231869483,48.72680925986377,50.35056014593687,31.279539323242503,7.0
2018-01-01 00:31:00,0.001,Off,0.0,0.0,45.255092412065885,51.0,45.44,2318.546120654056,0,4.57050041433334,0.0,50.248038967577415,0.0,0.0,0.0,59.34012321608785,48.72340434077305,50.34743566045138,31.293577111637394,7.0
2018-01-01 00:32:00,0.001,Off,0.0,0.0,45.264510457527464,51.0,45.44,2318.720375603768,0,4.571183135977536,0.0,50.33353119856404,0.0,0.0,0.0,59.35268061003662,48.719999695883764,50.344311496620776,31.307581894129786,7.0
2018-01-01 00:33:00,0.001,Off,0.0,0.0,45.26089152914943,51.0,45.44,2318.8943953392254,0,4.5718650495171715,0.0,50.32641475500912,0.0,0.0,0.0,59.34785537219924,48.71659433051289,50.34118765441191,31.321553748521538,7.0
2018-01-01 00:34:00,0.001,Off,0.0,0.0,45.257269103695265,51.0,45.44,2319.0681804368683,0,4.572546156812872,0.0,50.31930365550987,0.0,0.0,0.0,59.343025471593684,48.713189241990456,50.33806413379163,31.33549275241393,7.0
2018-01-01 00:35:00,0.001,Off,0.0,0.0,45.25364319111102,51.0,45.44,2319.2417314714567,0,4.573226459720369,0.0,50.31219789087971,0.0,0.0,0.0,59.338190921481356,48.70978443058401,50.33494093472671,31.3493989832082,7.0
2018-01-01 00:36:00,0.001,Off,0.0,0.0,45.25001380134271,51.0,45.44,2319.4150490160755,0,4.573905960090494,0.0,50.30509745195303,0.0,0.0,0.0,59.333351735123614,48.70637989656031,50.331818057183874,31.36327251810611,7.0
2018-01-01 00:37:00,0.001,Off,0.0,0.0,43.39438376288581,51.0,45.44,2319.5881336421385,0,4.574584659769199,0.0,50.29800232958519,9.299890179726102,28072.57777777781,0.0,56.85917835051441,48.702975640185336,50.32869550112979,31.3771134341105,7.0
2018-01-01 00:38:00,0.001,Off,0.0,0.0,41.539466272582644,51.0,45.44,2388.052297812543,0,4.852550432715954,0.0,50.26316830183618,0.0,0.0,0.0,54.385955030110196,47.08904667306348,50.32557326593056,20.511531991105954,7.0
2018-01-01 00:39:00,0.001,Off,0.0,0.0,41.53690039602355,51.0,45.44,2388.208567733528,0,4.853208307043993,0.0,50.25615147096122,0.0,0.0,0.0,54.38253386136473,47.085926274018,50.322451352645544,20.530157891771026,7.0
2018-01-01 00:40:00,0.001,Off,0.0,0.0,41.53433089387161,51.0,45.44,2388.364633000817,0,4.853865434897566,0.0,50.24913976307099,0.0,0.0,0.0,54.37910785849549,47.082806071262375,50.3193297607337,20.548751026000577,7.0
2018-01-01 00:41:00,0.001,Off,0.0,0.0,41.53175777448618,51.0,45.44,2388.5204940663107,0,4.854521817792245,0.0,50.242133169542036,0.0,0.0,0.0,54.37567703264824,47.07968606507399,50.31620849015997,20.567311459259493,7.0
2018-01-01 00:42:00,0.001,Off,0.0,0.0,41.52918104621494,51.0,45.44,2388.676151380713,0,4.855177457240014,0.0,50.235131681770355,0.0,0.0,0.0,54.37224139495325,47.076566255729546,50.31308754088915,20.585839256863345,7.0
2018-01-01 00:43:00,0.001,Off,0.0,0.0,41.52660071742493,51.0,45.44,2388.831605393528,0,4.855832354749286,0.0,50.22813529117137,0.0,0.0,0.0,54.36880095656657,47.073446643505115,50.309966912885876,20.60433448397877,7.0
2018-01-01 00:44:00,0.001,Off,0.0,0.0,41.524016796421286,51.0,45.44,2388.986856553067,0,4.856486511824911,0.0,50.22114398917984,0.0,0.0,0.0,54.36535572856172,47.07032722867615,50.30684660611465,20.62279720562385,7.0
2018-01-01 00:45:00,0.001,Off,0.0,0.0,41.52142929147821,51.0,45.44,2389.1419053064515,0,4.8571399299681755,0.0,50.214157767249866,0.0,0.0,0.0,54.36190572197095,47.06720801151745,50.303726620539784,20.641227486668463,7.0
2018-01-01 00:46:00,0.001,Off,0.0,0.0,41.51883821089694,51.0,45.44,2389.296752099615,0,4.8577926106768325,0.0,50.20717661685478,0.0,0.0,0.0,54.358450947862586,47.064088992303176,50.30060695612548,20.659625391834673,7.0
2018-01-01 00:47:00,0.001,Off,0.0,0.0,41.51624356286266,51.0,45.44,2389.451397377312,0,4.85844455544509,0.0,50.20020052948714,0.0,0.0,0.0,54.35499141715022,47.060970171306884,50.29748761283573,20.677990985697086,7.0
2018-01-01 00:48:00,0.001,Off,0.0,0.0,41.51364535572304,51.0,45.44,2389.605841583112,0,4.859095765763623,0.0,50.19322949665868,0.0,0.0,0.0,54.35152714096405,47.05785154880147,50.2943685906344,20.696324332683226,7.0
2018-01-01 00:49:00,0.001,Off,0.0,0.0,41.51104359763615,51.0,45.44,2389.7600851594148,0,4.859746243119601,0.0,50.18626350990023,0.0,0.0,0.0,54.348058130181535,47.05473312505922,50.29124988948516,20.714625497073893,7.0
2018-01-01 00:50:00,0.001,Off,0.0,0.0,41.508438296794935,51.0,45.44,2389.9141285474443,0,4.860395988996671,0.0,50.1793025607617,0.0,0.0,0.0,54.34458439572658,47.05161490035179,50.288131509351516,20.73289454300354,7.0
2018-01-01 00:51:00,0.001,Off,0.0,0.0,41.50582946143483,51.0,45.44,2390.067972187255,0,4.861045004874985,0.0,50.172346640812,0.0,0.0,0.0,54.34110594857977,47.04849687495017,50.28501345019681,20.75113153446063,7.0
2018-01-01 00:52:00,0.001,Off,0.0,0.0,41.503217099644246,51.0,45.44,2390.221616517739,0,4.861693292231202,0.0,50.16539574163904,0.0,0.0,0.0,54.33762279952566,47.04537904912476,50.28189571198417,20.769336535287998,7.0
2018-01-01 00:53:00,0.001,Off,0.0,0.0,41.50060121961609,51.0,45.44,2390.375061976624,0,4.862340852538502,0.0,50.158449854849614,0.0,0.0,0.0,54.33413495948812,47.04226142314535,50.2787782946766,20.78750960918322,7.0
2018-01-01 00:54:00,0.001,Off,0.0,0.0,41.49798182946201,51.0,45.44,2390.5283090004814,0,4.862987687266581,0.0,50.15150897206942,0.0,0.0,0.0,54.330642439282684,47.03914399728107,50.27566119823686,20.80565081969898,7.0
2018-01-01 00:55:00,0.001,Off,0.0,0.0,41.49535893730135,51.0,45.44,2390.6813580247285,0,4.863633797881683,0.0,50.144573084942955,0.0,0.0,0.0,54.327145249735125,47.03602677180046,50.27254442262757,20.823760230243412,7.0
2018-01-01 00:56:00,0.001,Off,0.0,0.0,41.49273255117608,51.0,45.44,2390.8342094836275,0,4.864279185846584,0.0,50.13764218513351,0.0,0.0,0.0,54.32364340156811,47.03290974697139,50.269427967811126,20.841837904080478,7.0
2018-01-01 00:57:00,0.001,Off,0.0,0.0,41.4901026792288,51.0,45.44,2390.9868638102953,0,4.864923852620622,0.0,50.13071626432309,0.0,0.0,0.0,54.3201369056384,47.029792923061194,50.266311833749754,20.859883904330328,7.0
2018-01-01 00:58:00,0.001,Off,0.0,0.0,41.48746932943957,51.0,45.44,2391.139321436705,0,4.865567799659693,0.0,50.123795314212394,0.0,0.0,0.0,54.31662577258609,47.02667630033651,50.263196020405466,20.87789829396964,7.0
2018-01-01 00:59:00,0.001,Off,0.0,0.0,39.965231654333365,51.0,45.44,2391.2915827936877,0,4.866211028416262,0.0,50.11687932652075,9.338956644271587,28072.577777777813,0.0,52.286975539111154,47.02355987906339,50.260080527740065,20.89588113583199,7.0
2018-01-01 01:00:00,0.001,Off,0.0,0.0,37.11927559279502,51.0,45.44,2473.2062762778996,0,5.230133085159229,0.0,50.15108704199895,9.331553253218205,28072.577777777817,0.0,48.49236745706003,45.40989324248772,50.256965284147284,14.684146917737703,7.0
2018-01-01 01:01:00,0.001,Off,0.0,0.0,35.79285504488581,51.0,45.44,2552.6612221838654,0,5.626467338219355,0.0,50.17858974103298,0.0,0.0,0.0,46.72380672651442,43.796444321890924,50.253850223916245,11.257521495998724,7.0
2018-01-01 01:02:00,0.001,Off,0.0,0.0,35.790189882056225,51.0,45.44,2552.7245331927975,0,5.626805113688486,0.0,50.171635194194685,0.0,0.0,0.0,46.72025317607496,43.79376353929128,50.25073566924126,11.271170811938642,7.0
2018-01-01 01:03:00,0.001,Off,0.0,0.0,35.78752375553715,51.0,45.44,2552.787790631659,0,5.627142643647642,0.0,50.16468563825613,0.0,0.0,0.0,46.716698340716206,43.7910829605769,50.24762143365249,11.284806343180724,7.0
2018-01-01 01:04:00,0.001,Off,0.0,0.0,35.78485666662118,51.0,45.44,2552.850994578422,0,5.627479928425838,0.0,50.157741064938506,0.0,0.0,0.0,46.71314222216157,43.7884025858215,50.244507517059425,11.298428106555681,7.0
2018-01-01 01:05:00,0.001,Off,0.0,0.0,35.78218861663574,51.0,45.44,2552.9141451109185,0,5.627816968351557,0.0,50.1508014659815,0.0,0.0,0.0,46.70958482218099,43.78572241509874,50.24139391937073,11.312036118869251,7.0
2018-01-01 01:06:00,0.001,Off,0.0,0.0,35.779519606875375,51.0,45.44,2552.9772423068403,0,5.628153763752765,0.0,50.14386683314324,0.0,0.0,0.0,46.7060261425005,43.78304244848212,50.238280640494246,11.325630396902262,7.0
2018-01-01 01:07:00,0.001,Off,0.0,0.0,35.77684963862298,51.0,45.44,2553.0402862437386,0,5.628490314956888,0.0,50.13693715820027,0.0,0.0,0.0,46.70246618483064,43.780362686045066,50.23516768033698,11.33921095741066,7.0
2018-01-01 01:08:00,0.001,Off,0.0,0.0,35.774178713192455,51.0,45.44,2553.103276999029,0,5.628826622290832,0.0,50.13001243294749,0.0,0.0,0.0,46.69890495092327,43.7776831278609,50.23205503880514,11.352777817125563,7.0
2018-01-01 01:09:00,0.001,Off,0.0,0.0,34.55265858423536,51.0,45.44,2553.166214649985,0,5.629162686080976,0.0,50.12309264919811,9.337611055457428,28072.577777777813,0.0,45.070211445647146,43.77500377400285,50.2289427158041,11.366330992753293,7.0
2018-01-01 01:10:00,0.001,Off,0.0,0.0,33.331021948530235,51.0,45.44,2621.775988166032,0,6.023239769818389,0.0,50.156092975750205,0.0,0.0,0.0,43.441362598040314,42.161751199914015,50.22582579951702,9.421369452982583,7.0
2018-01-01 01:11:00,0.001,Off,0.0,0.0,33.32817548547654,51.0,45.44,2621.807083252972,0,6.0234331182315035,0.0,50.14914480050806,0.0,0.0,0.0,43.43756731396872,42.1592587478405,50.22271387326618,9.431922904364944,7.0
2018-01-01 01:12:00,0.001,Off,0.0,0.0,33.32532894807139,51.0,45.44,2621.838160243759,0,6.02362636989532,0.0,50.14220160466427,0.0,0.0,0.0,43.43377193076185,42.156766513521745,50.21960226004419,9.442468769262762,7.0
2018-01-01 01:13:00,0.001,Off,0.0,0.0,33.32248233599551,51.0,45.44,2621.8692191558125,0,6.023819524894668,0.0,50.13526337997299,0.0,0.0,0.0,43.429976447994015,42.15427449696343,50.21649095977881,9.453007053566,7.0
2018-01-01 01:14:00,0.001,Off,0.0,0.0,33.31963564891609,51.0,45.44,2621.900260006533,0,6.024012583314312,0.0,50.12833011820677,0.0,0.0,0.0,43.426180865221454,42.151782698171296,50.21337997239484,9.463537763159923,7.0
2018-01-01 01:15:00,0.001,Off,0.0,0.0,33.3167888865177,51.0,45.44,2621.9312828133043,0,6.024205545238949,0.0,50.12140181115653,0.0,0.0,0.0,43.422385182023596,42.14929111715106,50.210269297814165,9.474060903925116,7.0
2018-01-01 01:16:00,0.001,Off,0.0,0.0,33.31394204849655,51.0,45.44,2621.9622875934933,0,6.0243984107532,0.0,50.114478450631495,0.0,0.0,0.0,43.4185893979954,42.14679975390849,50.20715893595578,9.48457648173747,7.0
2018-01-01 01:17:00,0.001,Off,0.0,0.0,33.31109513450241,51.0,45.44,2621.9932743644495,0,6.0245911799416225,0.0,50.10756002845914,0.0,0.0,0.0,43.41479351266988,42.14430860844936,50.20404888673577,9.495084502468202,7.0
2018-01-01 01:18:00,0.001,Off,0.0,0.0,33.3082481442392,51.0,45.44,2622.0242431435045,0,6.024783852888698,0.0,50.10064653648517,0.0,0.0,0.0,43.41099752565227,42.14181768077951,50.20093915006737,9.505584971983845,7.0
2018-01-01 01:19:00,0.001,Off,0.0,0.0,32.145077606235645,51.0,45.44,2622.0551939479724,0,6.024976429678842,0.0,50.09373796657346,9.343971668900105,28072.577777777813,0.0,41.86010347498086,42.13932697090473,50.19782972586097,9.51607789614626,7.0
2018-01-01 01:20:00,0.4533784791931828,Heat Pump On,2677.4618144086758,5.905577651531669,-1434.4038844109368,51.0,45.44,2677.461814408676,1,6.399616489767822,0.0,50.128987010030656,0.0,0.0,2677.4618144086758,40.45482244171808,40.52625857704848,50.19471270683148,8.396902633501671,7.0
2018-01-01 01:21:00,0.45486585111357314,Heat Pump On,2672.8945929139622,5.876226114513443,-1430.1924157629496,51.0,45.44,2672.894592913962,1,6.366068080614033,0.0,50.122044909632876,0.0,0.0,2672.8945929139622,40.742071767075686,40.67755708961652,50.25233383542274,8.489005798464005,7.0
2018-01-01 01:22:00,0.45632863793218403,Heat Pump On,2668.3372160097465,5.847402495055096,-1425.9921811617528,51.0,45.44,2668.3372160097465,1,6.333149413022419,0.0,50.199166069772446,0.0,0.0,2668.3372160097465,41.044640492584676,40.82857707648604,50.19916606977245,8.581313833233748,7.0
2018-01-01 01:23:00,0.4578186407520354,Heat Pump On,2663.628986867317,5.818087665657102,-1421.6866193101773,51.0,45.44,2663.628986867317,1,6.299696205753187,0.0,50.19215442705454,0.0,0.0,2663.628986867317,41.33094550121177,40.97931822353939,50.27942484379613,8.67382561123383,7.0
2018-01-01 01:24:00,0.45923590896815075,Heat Pump On,2659.089532338057,5.790247409686929,-1417.5329161171962,51.0,45.44,2659.0895323380564,1,6.267950157273664,0.0,50.24115634188994,0.0,0.0,2659.089532338057,41.62730040925544,41.12977280874805,50.24115634188995,8.766534970945015,7.0
2018-01-01 01:25:00,0.46072857513192356,Heat Pump On,2654.245081047015,5.7609734327570346,-1413.1363997721155,51.0,45.44,2654.245081047015,1,6.234594612834069,0.0,50.234134949870175,0.0,0.0,2654.245081047015,41.91265884245968,41.27994993895674,50.402468898943035,8.859445758367194,7.0
2018-01-01 01:26:00,0.46210176661641955,Heat Pump On,2649.7316214631896,5.73408675942733,-1409.0266457912692,51.0,45.44,2649.73162146319,1,6.203981881074532,0.0,50.30451924546261,0.0,0.0,2649.7316214631896,42.21207787679941,41.42983274587261,50.30451924546261,8.952546987041357,7.0
2018-01-01 01:27:00,0.46359712970673433,Heat Pump On,2644.7555915362773,5.704857562878606,-1404.5422279864756,51.0,45.44,2644.7555915362773,1,6.170726326016087,0.0,50.29748314184317,0.0,0.0,2644.7555915362773,42.496475761363854,41.579439413446295,50.46561277158804,9.045847579264631,7.0
2018-01-01 01:28:00,0.46497250617812214,Heat Pump On,2640.1234508644966,5.678020562043974,-1400.3534519745804,51.0,45.44,2640.1234508644966,1,6.140214578675383,0.0,50.36772051114112,0.0,0.0,2640.1234508644966,42.79489535790208,41.728744263502705,50.36772051114112,9.13933161716233,7.0
2018-01-01 01:29:00,0.4664706575632398,Heat Pump On,2635.018307617125,5.648840425209154,-1395.7827204971654,51.0,45.44,2635.018307617125,1,6.10706258103059,0.0,50.36066973345111,0.0,0.0,2635.018307617125,43.078304717865194,41.87776622222171,50.52857744817203,9.233008417073858,7.0
2018-01-01 01:30:00,0.4678483033246822,Heat Pump On,2630.269829328323,5.622057001461307,-1391.5164353138825,51.0,45.44,2630.269829328323,1,6.076655052417616,0.0,50.43075295090575,0.0,0.0,2630.2698293283233,43.37569579802721,42.02647901225179,50.43075295090576,9.326861725233085,7.0
2018-01-01 01:31:00,0.46934934029424585,Heat Pump On,2625.0380732241765,5.5929301436292205,-1386.8609968472547,51.0,45.44,2625.0380732241765,1,6.0436101306056305,0.0,50.42368753834316,0.0,0.0,2625.0380732241765,43.65808918199946,42.17490229507447,50.5913560108127,9.420901248568269,7.0
2018-01-01 01:32:00,0.47072934499191993,Heat Pump On,2620.175630958288,5.566204144343844,-1382.5187313248862,51.0,45.44,2620.1756309582884,1,6.013310007860215,0.0,50.49360949895447,0.0,0.0,2620.175630958288,43.95442321722294,42.323009203075934,50.49360949895448,9.515110402696246,7.0
2018-01-01 01:33:00,0.4722333708655341,Heat Pump On,2614.819795451781,5.537134723577883,-1377.7802099478836,51.0,45.44,2614.8197954517814,1,5.980375629324821,0.0,50.48652949235785,0.0,0.0,2614.819795451781,44.23577370538624,42.470820125824645,50.65394166864929,9.609499281527496,7.0
2018-01-01 01:34:00,0.4736158295826122,Heat Pump On,2609.8457910178945,5.5104699378774935,-1373.363507503489,51.0,45.44,2609.8457910178945,1,5.9501860511998155,0.0,50.556283213604765,0.0,0.0,2609.8457910178945,44.53102272506294,42.61830761452154,50.55628321360477,9.704050975426998,7.0
2018-01-01 01:35:00,0.47512295382030784,Heat Pump On,2604.368440393201,5.481462049880623,-1368.5435431862952,51.0,45.44,2604.3684403932016,1,5.917365631097045,0.0,50.54918865542437,0.0,0.0,2604.368440393201,44.811303935752676,42.76549277932917,50.71632775949198,9.798775961532243,7.0
2018-01-01 01:36:00,0.4763989476474264,Heat Pump On,2599.6871171576986,5.456953945838009,-1364.386898075384,51.0,45.44,2599.687117157699,1,5.889654089602034,0.0,50.648567164420214,0.0,0.0,2599.6871171576986,45.111058401861555,42.91234759949407,50.64856716442022,9.89365701040697,7.0
2018-01-01 01:37:00,0.47790913504008714,Heat Pump On,2594.0953786417786,5.428009611961456,-1359.4902058237244,51.0,45.44,2594.0953786417786,1,5.856947110397689,0.0,50.641451179751094,0.0,0.0,2594.0953786417786,45.390286604522316,43.0589166298793,50.88387702290376,9.988717579997584,7.0
2018-01-01 01:38:00,0.4791090331056091,Heat Pump On,2589.6136001084897,5.405061105449176,-1355.513316537376,51.0,45.44,2589.6136001084897,1,5.8310311366548575,0.0,50.761778880928574,0.0,0.0,2589.6136001084897,45.69293024603303,43.20514881302272,50.76177888092859,10.083927720165693,7.0
2018-01-01 01:39:00,0.4806222849131054,Heat Pump On,2583.9130946190257,5.376182452892685,-1350.5435997885209,51.0,45.44,2583.9130946190257,1,5.798437784867242,0.0,50.754636610761835,0.0,0.0,2583.9130946190257,45.97111282318201,43.351106489514954,50.996595684204095,10.179320726107381,7.0
2018-01-01 01:40:00,0.4818239767140114,Heat Pump On,2579.348499641818,5.353300425671429,-1346.5117071645948,51.0,45.44,2579.348499641818,1,5.772627777521267,0.0,50.87460420579619,0.0,0.0,2579.348499641818,46.27263729034348,43.49672113824338,50.874604205796196,10.274857011809168,7.0
2018-01-01 01:41:00,0.4833404040471052,Heat Pump On,2573.5415624528778,5.324490857590433,-1341.47045004286,51.0,45.44,2573.541562452878,1,5.7401508746967345,0.0,50.86743573984425,0.0,0.0,2573.5415624528778,46.549752673266994,43.64205659293243,51.10890743620146,10.370570678882288,7.0
2018-01-01 01:42:00,0.4845439747284782,Heat Pump On,2568.8961149873594,5.301677967261652,-1337.3848114589866,51.0,45.44,2568.8961149873594,1,5.714448995871776,0.0,50.98703364944538,0.0,0.0,2568.8961149873594,46.85013481583337,43.78704297455976,50.987033649445394,10.466421396707123,7.0
